Año,Mes,División,Grupo,Clase,Subclase,Producto,Glosa,Ponderación,Índice,Variación Mensual (%),Variación Acumulada (%),Variación 12 Meses (%),Incidencia Mensual (%),Incidencia Acumulada (%),Incidencia 12 Meses (%),nombre_mes
2026,5,7.0,2.0,2.0,1.0,,PETRÓLEO DIÉSEL,0.49502,144.59,-0.8,54.4,56.8,-0.005,0.231,0.24,5
2026,5,7.0,2.0,2.0,1.0,1.0,PETRÓLEO DIÉSEL,0.49502,144.59,-0.8,54.4,56.8,-0.005,0.231,0.24,5
2026,5,7.0,2.0,2.0,2.0,,GASOLINA,3.39002,126.26,0.7,30.6,27.1,0.028,0.919,0.845,5
2026,5,7.0,2.0,2.0,2.0,1.0,GASOLINA,3.39002,126.26,0.7,30.6,27.1,0.028,0.919,0.845,5
2026,5,7.0,2.0,3.0,,,MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS PERSONALES,1.07699,111.59,0.3,1.7,1.3,0.003,0.018,0.015,5
2026,5,7.0,2.0,3.0,1.0,,MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS PERSONALES,1.07699,111.59,0.3,1.7,1.3,0.003,0.018,0.015,5
2026,5,7.0,2.0,3.0,1.0,1.0,MANTENCIÓN Y REPARACIÓN DE VEHÍCULOS PERSONALES,1.03862,111.15,0.2,1.5,1.1,0.002,0.016,0.011,5
2026,5,7.0,2.0,3.0,1.0,2.0,SERVICIOS DE LAVADO DEL AUTOMÓVIL,0.03837,123.33,2.3,6.0,8.1,0.001,0.002,0.003,5
2026,5,7.0,2.0,4.0,,,OTROS SERVICIOS RELATIVOS A VEHÍCULOS PERSONALES,1.03267,114.33,0.0,3.1,3.1,0.0,0.032,0.033,5
2026,5,7.0,2.0,4.0,1.0,,SERVICIOS DE ESTACIONAMIENTO,0.2118,110.54,-0.1,1.7,2.7,0.0,0.004,0.006,5
2026,5,7.0,2.0,4.0,1.0,1.0,SERVICIOS DE ESTACIONAMIENTO,0.2118,110.54,-0.1,1.7,2.7,0.0,0.004,0.006,5
2026,5,7.0,2.0,4.0,2.0,,SERVICIOS DE PEAJE,0.74954,115.45,0.0,3.5,3.2,0.0,0.027,0.025,5
2026,5,7.0,2.0,4.0,2.0,1.0,SERVICIOS DE PEAJE,0.74954,115.45,0.0,3.5,3.2,0.0,0.027,0.025,5
2026,5,7.0,2.0,4.0,3.0,,SERVICIOS VINCULADOS A LA CIRCULACIÓN DEL VEHÍCULO,0.07133,113.89,0.3,2.8,3.4,0.0,0.002,0.002,5
2026,5,7.0,2.0,4.0,3.0,1.0,REVISIÓN TÉCNICA DEL AUTOMÓVIL,0.05231,113.85,0.0,2.6,2.6,0.0,0.001,0.001,5
2026,5,7.0,2.0,4.0,3.0,2.0,LICENCIAS DE CONDUCIR,0.01902,113.98,1.0,3.1,5.4,0.0,0.001,0.001,5
2026,5,7.0,3.0,,,,TRANSPORTE DE PASAJEROS,2.99686,113.4,1.6,1.8,8.4,0.047,0.055,0.243,5
2026,5,7.0,3.0,1.0,,,TRANSPORTE DE PASAJEROS POR CARRETERA,1.43655,114.93,-1.1,2.0,8.0,-0.017,0.029,0.114,5
2026,5,7.0,3.0,1.0,1.0,,TRANSPORTE COLECTIVO DE PASAJEROS,0.81747,116.07,-2.8,2.0,11.9,-0.024,0.017,0.093,5
2026,5,7.0,3.0,1.0,1.0,1.0,TRANSPORTE EN MICROBUS,0.28767,108.7,0.0,1.9,1.4,0.0,0.005,0.004,5
2026,5,7.0,3.0,1.0,1.0,2.0,TRANSPORTE EN BUS INTERURBANO,0.27451,124.91,-9.1,0.5,31.6,-0.031,0.001,0.076,5
2026,5,7.0,3.0,1.0,1.0,3.0,TRANSPORTE EN TAXI COLECTIVO,0.25529,114.86,2.4,4.0,5.2,0.006,0.01,0.013,5
2026,5,7.0,3.0,1.0,2.0,,TRANSPORTE PRIVADO DE PASAJEROS,0.43574,109.94,1.7,0.3,3.0,0.007,0.001,0.013,5
2026,5,7.0,3.0,1.0,2.0,1.0,TRANSPORTE PRIVADO DE PASAJEROS,0.43574,109.94,1.7,0.3,3.0,0.007,0.001,0.013,5
2026,5,7.0,3.0,1.0,3.0,,TRANSPORTE ESCOLAR,0.18334,121.75,0.0,5.8,3.7,0.0,0.011,0.007,5
2026,5,7.0,3.0,1.0,3.0,1.0,TRANSPORTE ESCOLAR,0.18334,121.75,0.0,5.8,3.7,0.0,0.011,0.007,5
2026,5,7.0,3.0,2.0,,,TRANSPORTE AÉREO DE PASAJEROS,0.84581,111.47,8.3,0.3,13.9,0.064,0.003,0.107,5
2026,5,7.0,3.0,2.0,1.0,,TRANSPORTE AÉREO NACIONAL,0.19934,150.1,4.9,-14.9,27.4,0.012,-0.048,0.06,5
2026,5,7.0,3.0,2.0,1.0,1.0,TRANSPORTE AÉREO NACIONAL,0.19934,150.1,4.9,-14.9,27.4,0.012,-0.048,0.06,5
2026,5,7.0,3.0,2.0,2.0,,TRANSPORTE AÉREO INTERNACIONAL,0.64647,99.56,10.0,9.4,8.6,0.052,0.051,0.047,5
2026,5,7.0,3.0,2.0,2.0,1.0,TRANSPORTE AÉREO INTERNACIONAL,0.64647,99.56,10.0,9.4,8.6,0.052,0.051,0.047,5
2026,5,7.0,3.0,3.0,,,TRANSPORTE COMBINADO DE PASAJEROS,0.7145,112.59,0.0,3.1,3.1,0.0,0.022,0.023,5
2026,5,7.0,3.0,3.0,1.0,,TRANSPORTE COMBINADO DE PASAJEROS,0.7145,112.59,0.0,3.1,3.1,0.0,0.022,0.023,5
2026,5,7.0,3.0,3.0,1.0,1.0,TRANSPORTE COMBINADO DE PASAJEROS,0.7145,112.59,0.0,3.1,3.1,0.0,0.022,0.023,5
2026,5,7.0,4.0,,,,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,110.42,-5.1,-2.1,11.8,-0.001,-0.001,0.003,5
2026,5,7.0,4.0,1.0,,,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,110.42,-5.1,-2.1,11.8,-0.001,-0.001,0.003,5
2026,5,7.0,4.0,1.0,1.0,,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,110.42,-5.1,-2.1,11.8,-0.001,-0.001,0.003,5
2026,5,7.0,4.0,1.0,1.0,1.0,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,110.42,-5.1,-2.1,11.8,-0.001,-0.001,0.003,5
2026,5,8.0,,,,,INFORMACIÓN Y COMUNICACIÓN,6.64634,103.51,0.0,2.1,1.2,-0.003,0.128,0.078,5
2026,5,8.0,1.0,,,,EQUIPOS Y ACCESORIOS DE INFORMACIÓN Y COMUNICACIÓN,2.13003,101.06,-0.1,6.3,2.8,-0.003,0.117,0.054,5
2026,5,8.0,1.0,1.0,,,EQUIPOS DE TELEFONÍA MÓVIL,1.012,85.13,0.1,1.4,-4.2,0.001,0.011,-0.035,5
2026,5,8.0,1.0,1.0,1.0,,EQUIPOS DE TELEFONÍA MÓVIL,1.012,85.13,0.1,1.4,-4.2,0.001,0.011,-0.035,5
2026,5,8.0,1.0,1.0,1.0,1.0,EQUIPOS DE TELEFONÍA MÓVIL,1.012,85.13,0.1,1.4,-4.2,0.001,0.011,-0.035,5
2026,5,8.0,1.0,2.0,,,COMPUTADORES,0.62115,116.2,0.1,13.5,9.8,0.001,0.079,0.06,5
2026,5,8.0,1.0,2.0,1.0,,COMPUTADORES,0.62115,116.2,0.1,13.5,9.8,0.001,0.079,0.06,5
2026,5,8.0,1.0,2.0,1.0,1.0,COMPUTADORES,0.62115,116.2,0.1,13.5,9.8,0.001,0.079,0.06,5
2026,5,8.0,1.0,3.0,,,EQUIPOS AUDIOVISUALES,0.41852,122.93,-1.0,5.9,7.7,-0.004,0.026,0.034,5
2026,5,8.0,1.0,3.0,1.0,,EQUIPOS AUDIOVISUALES,0.41852,122.93,-1.0,5.9,7.7,-0.004,0.026,0.034,5
2026,5,8.0,1.0,3.0,1.0,1.0,TELEVISORES,0.36974,129.57,-1.1,6.5,9.5,-0.005,0.027,0.038,5
2026,5,8.0,1.0,3.0,1.0,2.0,AUDÍFONOS Y PARLANTES,0.04878,72.66,0.6,-1.5,-11.6,0.0,0.0,-0.004,5
2026,5,8.0,1.0,4.0,,,DISPOSITIVOS Y ACCESORIOS TECNOLÓGICOS,0.07836,69.85,0.2,1.2,-8.8,0.0,0.001,-0.005,5
2026,5,8.0,1.0,4.0,1.0,,DISPOSITIVOS Y ACCESORIOS TECNOLÓGICOS,0.07836,69.85,0.2,1.2,-8.8,0.0,0.001,-0.005,5
2026,5,8.0,1.0,4.0,1.0,1.0,DISPOSITIVOS Y ACCESORIOS TECNOLÓGICOS,0.07836,69.85,0.2,1.2,-8.8,0.0,0.001,-0.005,5
2026,5,8.0,2.0,,,,SERVICIOS DE INFORMACIÓN Y COMUNICACIÓN,4.51631,104.67,0.0,0.3,0.5,0.0,0.011,0.024,5
2026,5,8.0,2.0,1.0,,,SERVICIOS DE TELEFONÍA MÓVIL,1.89638,100.18,0.0,0.4,0.4,-0.001,0.007,0.007,5
2026,5,8.0,2.0,1.0,1.0,,SERVICIOS DE TELEFONÍA MÓVIL,1.89638,100.18,0.0,0.4,0.4,-0.001,0.007,0.007,5
2026,5,8.0,2.0,1.0,1.0,1.0,SERVICIOS DE TELEFONÍA MÓVIL,1.89638,100.18,0.0,0.4,0.4,-0.001,0.007,0.007,5
2026,5,8.0,2.0,2.0,,,CONEXIÓN A INTERNET,0.53294,100.68,0.0,0.0,0.0,0.0,0.0,0.0,5
2026,5,8.0,2.0,2.0,1.0,,CONEXIÓN A INTERNET,0.53294,100.68,0.0,0.0,0.0,0.0,0.0,0.0,5
2026,5,8.0,2.0,2.0,1.0,1.0,CONEXIÓN A INTERNET,0.53294,100.68,0.0,0.0,0.0,0.0,0.0,0.0,5
2026,5,8.0,2.0,3.0,,,PACK DE TELECOMUNICACIONES,1.35714,104.52,0.0,0.6,1.6,0.0,0.008,0.02,5
2026,5,8.0,2.0,3.0,1.0,,PACK DE TELECOMUNICACIONES,1.35714,104.52,0.0,0.6,1.6,0.0,0.008,0.02,5
2026,5,8.0,2.0,3.0,1.0,1.0,PACK DE TELECOMUNICACIONES,1.35714,104.52,0.0,0.6,1.6,0.0,0.008,0.02,5
2026,5,8.0,2.0,4.0,,,SUSCRIPCIÓN A CONTENIDOS AUDIOVISUALES,0.72985,119.55,0.1,-0.5,-0.5,0.001,-0.004,-0.004,5
2026,5,8.0,2.0,4.0,1.0,,SUSCRIPCIÓN A CONTENIDOS AUDIOVISUALES,0.72985,119.55,0.1,-0.5,-0.5,0.001,-0.004,-0.004,5
2026,5,8.0,2.0,4.0,1.0,1.0,SUSCRIPCIÓN A CONTENIDOS AUDIOVISUALES,0.72985,119.55,0.1,-0.5,-0.5,0.001,-0.004,-0.004,5
2026,5,9.0,,,,,"RECREACIÓN, DEPORTES Y CULTURA",4.75354,108.16,0.9,2.9,2.5,0.04,0.133,0.114,5
2026,5,9.0,1.0,,,,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,104.97,-1.8,-0.5,-1.3,-0.001,0.0,-0.001,5
2026,5,9.0,1.0,1.0,,,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,104.97,-1.8,-0.5,-1.3,-0.001,0.0,-0.001,5
2026,5,9.0,1.0,1.0,1.0,,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,104.97,-1.8,-0.5,-1.3,-0.001,0.0,-0.001,5
2026,5,9.0,1.0,1.0,1.0,1.0,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,104.97,-1.8,-0.5,-1.3,-0.001,0.0,-0.001,5
2026,5,9.0,2.0,,,,BIENES PARA RECREACIÓN,0.69749,84.97,1.3,-1.0,-9.7,0.007,-0.005,-0.059,5
2026,5,9.0,2.0,1.0,,,"JUEGOS, JUGUETES Y ARTÍCULOS PARA CELEBRACIONES",0.46747,85.17,2.6,0.3,-9.6,0.009,0.001,-0.039,5
2026,5,9.0,2.0,1.0,1.0,,CONSOLAS Y VIDEOJUEGOS,0.09761,84.71,0.5,0.1,-6.5,0.0,0.0,-0.005,5
2026,5,9.0,2.0,1.0,1.0,1.0,CONSOLAS DE VIDEOJUEGOS,0.0493,89.21,2.9,2.2,-0.4,0.001,0.001,0.0,5
2026,5,9.0,2.0,1.0,1.0,2.0,VIDEOJUEGOS,0.04831,80.11,-2.0,-2.3,-12.6,-0.001,-0.001,-0.005,5
2026,5,9.0,2.0,1.0,2.0,,JUGUETES,0.28281,80.39,2.5,-0.4,-14.0,0.005,-0.001,-0.034,5
2026,5,9.0,2.0,1.0,2.0,1.0,JUGUETES,0.28281,80.39,2.5,-0.4,-14.0,0.005,-0.001,-0.034,5
2026,5,9.0,2.0,1.0,3.0,,ARTÍCULOS PARA CELEBRACIONES,0.08705,101.21,4.9,2.3,0.4,0.004,0.002,0.0,5
2026,5,9.0,2.0,1.0,3.0,1.0,ARTÍCULOS PARA CELEBRACIONES,0.08705,101.21,4.9,2.3,0.4,0.004,0.002,0.0,5
2026,5,9.0,2.0,2.0,,,EQUIPOS PARA DEPORTES Y RECREACIÓN AL AIRE LIBRE,0.23002,84.56,-1.2,-3.4,-9.9,-0.002,-0.006,-0.02,5
2026,5,9.0,2.0,2.0,1.0,,EQUIPOS E IMPLEMENTOS DEPORTIVOS,0.1858,84.9,-1.5,-3.3,-10.7,-0.002,-0.005,-0.017,5
2026,5,9.0,2.0,2.0,1.0,1.0,EQUIPOS E IMPLEMENTOS DEPORTIVOS,0.1858,84.9,-1.5,-3.3,-10.7,-0.002,-0.005,-0.017,5
2026,5,9.0,2.0,2.0,2.0,,ARTÍCULOS DE CAMPING Y RECREACIÓN,0.04422,83.11,0.0,-3.8,-6.2,0.0,-0.001,-0.002,5
2026,5,9.0,2.0,2.0,2.0,1.0,ARTÍCULOS DE CAMPING Y RECREACIÓN,0.04422,83.11,0.0,-3.8,-6.2,0.0,-0.001,-0.002,5
2026,5,9.0,3.0,,,,PRODUCTOS DE JARDINERÍA Y PARA MASCOTAS,1.45545,97.51,-0.5,-0.6,-2.9,-0.007,-0.008,-0.039,5
2026,5,9.0,3.0,1.0,,,JARDINERÍA Y FLORISTERÍA,0.1613,108.17,1.7,3.2,1.7,0.003,0.005,0.003,5
2026,5,9.0,3.0,1.0,1.0,,JARDINERÍA Y FLORISTERÍA,0.1613,108.17,1.7,3.2,1.7,0.003,0.005,0.003,5
2026,5,9.0,3.0,1.0,1.0,1.0,PLANTAS Y PRODUCTOS DE JARDINERÍA,0.08194,104.46,2.7,2.9,1.6,0.002,0.002,0.001,5
2026,5,9.0,3.0,1.0,1.0,2.0,ARREGLOS FLORALES,0.07936,112.01,0.8,3.6,1.9,0.001,0.003,0.002,5
2026,5,9.0,3.0,2.0,,,PRODUCTOS PARA MASCOTAS,1.29415,96.18,-0.8,-1.1,-3.5,-0.009,-0.013,-0.042,5
2026,5,9.0,3.0,2.0,1.0,,PRODUCTOS PARA MASCOTAS,1.29415,96.18,-0.8,-1.1,-3.5,-0.009,-0.013,-0.042,5
2026,5,9.0,3.0,2.0,1.0,1.0,ALIMENTOS PARA MASCOTAS,1.02148,94.57,-0.8,-0.5,-2.5,-0.007,-0.004,-0.023,5
2026,5,9.0,3.0,2.0,1.0,2.0,ACCESORIOS PARA MASCOTAS,0.16058,93.31,-1.5,-2.0,-7.2,-0.002,-0.003,-0.011,5
2026,5,9.0,3.0,2.0,1.0,3.0,MEDICAMENTOS Y PRODUCTOS VETERINARIOS,0.11209,114.95,-0.5,-4.7,-6.5,-0.001,-0.006,-0.008,5
2026,5,9.0,4.0,,,,SERVICIOS RECREATIVOS,1.0478,116.25,0.5,4.0,6.3,0.005,0.043,0.067,5
2026,5,9.0,4.0,1.0,,,SERVICIOS PARA MASCOTAS,0.50543,115.47,0.4,3.0,6.7,0.002,0.016,0.034,5
2026,5,9.0,4.0,1.0,1.0,,SERVICIOS PARA MASCOTAS,0.50543,115.47,0.4,3.0,6.7,0.002,0.016,0.034,5
2026,5,9.0,4.0,1.0,1.0,1.0,SERVICIOS PARA MASCOTAS,0.50543,115.47,0.4,3.0,6.7,0.002,0.016,0.034,5
2026,5,9.0,4.0,2.0,,,SERVICIOS RECREATIVOS Y DEPORTIVOS,0.50646,118.18,0.6,5.2,6.2,0.003,0.027,0.033,5
2026,5,9.0,4.0,2.0,1.0,,SERVICIOS PRESTADOS POR CENTROS RECREATIVOS,0.17783,118.66,1.5,2.9,4.3,0.003,0.005,0.008,5
2026,5,9.0,4.0,2.0,1.0,1.0,SERVICIOS PRESTADOS POR CENTROS RECREATIVOS,0.17783,118.66,1.5,2.9,4.3,0.003,0.005,0.008,5
2026,5,9.0,4.0,2.0,2.0,,SERVICIOS ASOCIADOS A LA PRÁCTICA DEPORTIVA,0.2521,111.14,1.0,9.0,10.5,0.002,0.021,0.025,5
2026,5,9.0,4.0,2.0,2.0,1.0,SERVICIOS ASOCIADOS A LA PRÁCTICA DEPORTIVA,0.2521,111.14,1.0,9.0,10.5,0.002,0.021,0.025,5
2026,5,9.0,4.0,2.0,3.0,,ENTRADAS A ESPECTÁCULOS DEPORTIVOS,0.07653,140.22,-2.3,0.7,0.0,-0.002,0.001,0.0,5
2026,5,9.0,4.0,2.0,3.0,1.0,ENTRADAS A ESPECTÁCULOS DEPORTIVOS,0.07653,140.22,-2.3,0.7,0.0,-0.002,0.001,0.0,5
2026,5,9.0,4.0,3.0,,,JUEGOS DE AZAR,0.03591,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2026,5,9.0,4.0,3.0,1.0,,JUEGOS DE AZAR,0.03591,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2026,5,9.0,4.0,3.0,1.0,1.0,JUEGOS DE AZAR,0.03591,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2026,5,9.0,5.0,,,,INSTRUMENTOS MUSICALES,0.12146,95.08,1.2,4.6,-3.7,0.001,0.005,-0.004,5
2026,5,9.0,5.0,1.0,,,INSTRUMENTOS MUSICALES,0.12146,95.08,1.2,4.6,-3.7,0.001,0.005,-0.004,5
2026,5,9.0,5.0,1.0,1.0,,INSTRUMENTOS MUSICALES,0.12146,95.08,1.2,4.6,-3.7,0.001,0.005,-0.004,5
2026,5,9.0,5.0,1.0,1.0,1.0,INSTRUMENTOS MUSICALES,0.12146,95.08,1.2,4.6,-3.7,0.001,0.005,-0.004,5
2026,5,9.0,6.0,,,,ENTRADAS A ESPECTÁCULOS CULTURALES,0.33898,119.65,-1.8,2.0,3.3,-0.006,0.007,0.012,5
2026,5,9.0,6.0,1.0,,,ENTRADAS A ESPECTÁCULOS CULTURALES,0.33898,119.65,-1.8,2.0,3.3,-0.006,0.007,0.012,5
2026,5,9.0,6.0,1.0,1.0,,ENTRADAS A ESPECTÁCULOS CULTURALES,0.33898,119.65,-1.8,2.0,3.3,-0.006,0.007,0.012,5
2026,5,9.0,6.0,1.0,1.0,1.0,ENTRADAS A ESPECTÁCULOS CULTURALES,0.33898,119.65,-1.8,2.0,3.3,-0.006,0.007,0.012,5
2026,5,9.0,7.0,,,,"DIARIOS, LIBROS Y PAPELERÍA",0.71708,109.14,4.3,2.4,5.7,0.029,0.017,0.039,5
2026,5,9.0,7.0,1.0,,,TEXTOS EDUCATIVOS Y LIBROS,0.36597,112.93,8.0,1.5,5.3,0.027,0.006,0.019,5
2026,5,9.0,7.0,1.0,1.0,,TEXTOS EDUCATIVOS,0.12168,112.6,0.0,5.0,5.0,0.0,0.006,0.006,5
2026,5,9.0,7.0,1.0,1.0,1.0,TEXTOS EDUCATIVOS,0.12168,112.6,0.0,5.0,5.0,0.0,0.006,0.006,5
2026,5,9.0,7.0,1.0,2.0,,LIBROS,0.24429,113.09,12.5,-0.2,5.4,0.027,0.0,0.013,5
2026,5,9.0,7.0,1.0,2.0,1.0,LIBROS,0.24429,113.09,12.5,-0.2,5.4,0.027,0.0,0.013,5
2026,5,9.0,7.0,2.0,,,DIARIOS,0.03039,156.13,0.0,26.4,39.8,0.0,0.009,0.012,5
2026,5,9.0,7.0,2.0,1.0,,DIARIOS,0.03039,156.13,0.0,26.4,39.8,0.0,0.009,0.012,5
2026,5,9.0,7.0,2.0,1.0,1.0,DIARIOS,0.03039,156.13,0.0,26.4,39.8,0.0,0.009,0.012,5
2026,5,9.0,7.0,3.0,,,ARTÍCULOS DE ESCRITORIO Y ARTES MANUALES,0.32072,100.36,0.6,0.7,2.5,0.002,0.002,0.007,5
2026,5,9.0,7.0,3.0,1.0,,ARTÍCULOS DE ESCRITORIO Y ARTES MANUALES,0.32072,100.36,0.6,0.7,2.5,0.002,0.002,0.007,5
2026,5,9.0,7.0,3.0,1.0,1.0,ARTÍCULOS DE ESCRITORIO Y ARTES MANUALES,0.32072,100.36,0.6,0.7,2.5,0.002,0.002,0.007,5
2026,5,9.0,8.0,,,,PAQUETES TURÍSTICOS,0.31277,173.43,2.5,17.9,24.7,0.012,0.075,0.099,5
2026,5,9.0,8.0,1.0,,,PAQUETES TURÍSTICOS,0.31277,173.43,2.5,17.9,24.7,0.012,0.075,0.099,5
2026,5,9.0,8.0,1.0,1.0,,PAQUETES TURÍSTICOS,0.31277,173.43,2.5,17.9,24.7,0.012,0.075,0.099,5
2026,5,9.0,8.0,1.0,1.0,1.0,PAQUETES TURÍSTICOS INTERNACIONALES,0.2564,173.35,2.4,20.9,26.0,0.009,0.07,0.085,5
2026,5,9.0,8.0,1.0,1.0,2.0,PAQUETES TURÍSTICOS NACIONALES,0.05637,173.76,3.4,6.0,19.4,0.003,0.005,0.015,5
2026,5,10.0,,,,,EDUCACIÓN,4.19831,119.83,0.1,5.8,5.9,0.007,0.253,0.257,5
2026,5,10.0,1.0,,,,ENSEÑANZA PRE-ESCOLAR Y ENSEÑANZA BÁSICA,1.44971,120.17,0.0,6.8,6.8,0.0,0.101,0.103,5
2026,5,10.0,1.0,1.0,,,ENSEÑANZA PRE-ESCOLAR Y ENSEÑANZA BÁSICA,1.44971,120.17,0.0,6.8,6.8,0.0,0.101,0.103,5
2026,5,10.0,1.0,1.0,1.0,,ENSEÑANZA PRE-ESCOLAR Y ENSEÑANZA BÁSICA,1.44971,120.17,0.0,6.8,6.8,0.0,0.101,0.103,5
2026,5,10.0,1.0,1.0,1.0,1.0,EDUCACIÓN DE 2do CICLO DE ENSEÑANZA BÁSICA,0.50429,120.2,0.0,6.5,6.5,0.0,0.034,0.034,5
2026,5,10.0,1.0,1.0,1.0,2.0,EDUCACIÓN DE 1er CICLO DE ENSEÑANZA BÁSICA,0.4744,121.99,0.0,7.6,7.6,0.0,0.037,0.038,5
2026,5,10.0,1.0,1.0,1.0,3.0,EDUCACIÓN PARVULARIA,0.47102,118.3,0.0,6.1,6.3,0.0,0.029,0.03,5
2026,5,10.0,2.0,,,,ENSEÑANZA MEDIA,0.58802,119.19,0.0,7.2,7.2,0.0,0.043,0.044,5
2026,5,10.0,2.0,1.0,,,ENSEÑANZA MEDIA,0.58802,119.19,0.0,7.2,7.2,0.0,0.043,0.044,5
2026,5,10.0,2.0,1.0,1.0,,ENSEÑANZA MEDIA,0.58802,119.19,0.0,7.2,7.2,0.0,0.043,0.044,5
2026,5,10.0,2.0,1.0,1.0,1.0,ENSEÑANZA MEDIA,0.58802,119.19,0.0,7.2,7.2,0.0,0.043,0.044,5
2026,5,10.0,3.0,,,,ENSEÑANZA SUPERIOR,1.91635,120.39,0.3,5.4,5.4,0.007,0.107,0.109,5
2026,5,10.0,3.0,1.0,,,ENSEÑANZA SUPERIOR,1.91635,120.39,0.3,5.4,5.4,0.007,0.107,0.109,5
2026,5,10.0,3.0,1.0,1.0,,ENSEÑANZA SUPERIOR,1.91635,120.39,0.3,5.4,5.4,0.007,0.107,0.109,5
2026,5,10.0,3.0,1.0,1.0,1.0,ENSEÑANZA UNIVERSITARIA,1.32753,121.99,0.0,6.1,6.1,0.0,0.085,0.086,5
2026,5,10.0,3.0,1.0,1.0,2.0,ENSEÑANZA DE POST GRADO Y POSTÍTULO,0.30416,113.8,2.2,2.2,2.2,0.007,0.007,0.007,5
2026,5,10.0,3.0,1.0,1.0,3.0,ENSEÑANZA EN INSTITUTO PROFESIONAL,0.24884,119.64,0.0,5.1,5.1,0.0,0.013,0.013,5
2026,5,10.0,3.0,1.0,1.0,4.0,ENSEÑANZA EN CENTROS DE FORMACIÓN TÉCNICA,0.03582,122.21,0.0,7.0,7.0,0.0,0.003,0.003,5
2026,5,10.0,4.0,,,,ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL,0.24423,115.01,0.0,0.6,0.9,0.0,0.001,0.002,5
2026,5,10.0,4.0,1.0,,,ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL,0.24423,115.01,0.0,0.6,0.9,0.0,0.001,0.002,5
2026,5,10.0,4.0,1.0,1.0,,PRE UNIVERSITARIOS,0.09222,108.54,0.0,1.0,1.0,0.0,0.001,0.001,5
2026,5,10.0,4.0,1.0,1.0,1.0,PRE UNIVERSITARIOS,0.09222,108.54,0.0,1.0,1.0,0.0,0.001,0.001,5
2026,5,10.0,4.0,1.0,2.0,,CURSOS DE CAPACITACIÓN,0.15201,118.94,0.0,0.4,0.9,0.0,0.001,0.002,5
2026,5,10.0,4.0,1.0,2.0,1.0,CURSOS DE CAPACITACIÓN,0.15201,118.94,0.0,0.4,0.9,0.0,0.001,0.002,5
2026,5,11.0,,,,,RESTAURANTES Y ALOJAMIENTO,6.22047,120.66,0.6,1.8,6.5,0.038,0.119,0.421,5
2026,5,11.0,1.0,,,,"RESTAURANTES, CAFÉS Y SIMILARES",5.57273,121.82,0.9,2.5,6.9,0.057,0.152,0.405,5
2026,5,11.0,1.0,1.0,,,"RESTAURANTES, CAFÉS Y SIMILARES",5.57273,121.82,0.9,2.5,6.9,0.057,0.152,0.405,5
2026,5,11.0,1.0,1.0,1.0,,"RESTAURANTES, CAFÉS Y SIMILARES",5.57273,121.82,0.9,2.5,6.9,0.057,0.152,0.405,5
2026,5,11.0,1.0,1.0,1.0,1.0,"ALIMENTOS ADQUIRIDOS EN RESTAURANTES, CAFÉS Y SIMILARES",5.05372,122.3,1.0,2.5,7.0,0.053,0.14,0.376,5
2026,5,11.0,1.0,1.0,1.0,2.0,"BEBIDAS NO ALCOHÓLICAS ADQUIRIDAS EN RESTAURANTES, CAFÉS Y SIMILARES",0.31495,119.92,0.6,2.1,5.2,0.002,0.007,0.017,5
2026,5,11.0,1.0,1.0,1.0,3.0,"BEBIDAS ALCOHÓLICAS ADQUIRIDAS EN RESTAURANTES, CAFÉS Y SIMILARES",0.20406,112.74,1.0,2.3,5.8,0.002,0.005,0.012,5
2026,5,11.0,2.0,,,,SERVICIOS DE ALOJAMIENTO,0.64774,110.74,-2.9,-4.8,2.5,-0.019,-0.033,0.016,5
2026,5,11.0,2.0,1.0,,,SERVICIOS DE ALOJAMIENTO,0.64774,110.74,-2.9,-4.8,2.5,-0.019,-0.033,0.016,5
2026,5,11.0,2.0,1.0,1.0,,SERVICIOS DE ALOJAMIENTO,0.64774,110.74,-2.9,-4.8,2.5,-0.019,-0.033,0.016,5
2026,5,11.0,2.0,1.0,1.0,1.0,SERVICIOS DE ALOJAMIENTO,0.64774,110.74,-2.9,-4.8,2.5,-0.019,-0.033,0.016,5
2026,5,12.0,,,,,SEGUROS Y SERVICIOS FINANCIEROS,1.10487,96.14,-0.2,-3.5,-4.4,-0.002,-0.035,-0.045,5
2026,5,12.0,1.0,,,,SEGUROS,0.85256,96.09,-0.6,-4.4,-6.4,-0.004,-0.035,-0.052,5
2026,5,12.0,1.0,1.0,,,SEGUROS,0.85256,96.09,-0.6,-4.4,-6.4,-0.004,-0.035,-0.052,5
